image_id,image_path,relative_path,original_label,class_label,exists,is_valid,width,height,mode,sha256,error,is_exact_duplicate,has_label_conflict
19392,data/raw/extracted/InfraredSolarModules/images/19392.jpg,images/19392.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,0590df0ad7856e1db034340753660c595333f3ecebb8c55dec28fe388f0c1409,,False,False
19391,data/raw/extracted/InfraredSolarModules/images/19391.jpg,images/19391.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,db32caf2936f71e0837099100e65028b00032eeaf3ac10031fc30e385cfe6f28,,False,False
10618,data/raw/extracted/InfraredSolarModules/images/10618.jpg,images/10618.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,4cc6d5c6f4f2e2a84a25375cd5b1aa56fd3e88932707997bca0d3f70573ae25e,,False,False
19390,data/raw/extracted/InfraredSolarModules/images/19390.jpg,images/19390.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,e78acaf5b5f205e96432f05786d301a57aa1226c843ea3437d195de30e3754d6,,False,False
14729,data/raw/extracted/InfraredSolarModules/images/14729.jpg,images/14729.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,fab784c91519c84b41a2ed58b98e1f4b3af3d143b791842bd3ae68e694192ceb,,False,False
2142,data/raw/extracted/InfraredSolarModules/images/2142.jpg,images/2142.jpg,Diode,Diode,True,True,24,40,L,98e5d91a130e6b65715c20b5757338c4d1c03cda67d9963e5af9e1adabc45912,,False,False
3519,data/raw/extracted/InfraredSolarModules/images/3519.jpg,images/3519.jpg,Shadowing,Shadowing,True,True,24,40,L,31d1b9fa0f88f4a4bcc64ab53bcd9fa45d69b144001f3a32e53c74a79c51529b,,False,False
3518,data/raw/extracted/InfraredSolarModules/images/3518.jpg,images/3518.jpg,Shadowing,Shadowing,True,True,24,40,L,615018ae5aa6ca6bbd15cec8d1620d2302513d61c5f0a768cf57f536309160e0,,False,False
3513,data/raw/extracted/InfraredSolarModules/images/3513.jpg,images/3513.jpg,Shadowing,Shadowing,True,True,24,40,L,e33c75a87ea082b138b103b77f25311302c156265d4e94df0c5b0e5424ca3815,,False,False
3512,data/raw/extracted/InfraredSolarModules/images/3512.jpg,images/3512.jpg,Shadowing,Shadowing,True,True,24,40,L,7cecd18c2c9c9807af68eeab16e2586540ed02d33aba1d9e6cf39755057b337d,,False,False
3511,data/raw/extracted/InfraredSolarModules/images/3511.jpg,images/3511.jpg,Shadowing,Shadowing,True,True,24,40,L,e4a8518b248b59a2edf0a4d49d3769992131b5bcfcf1a8712a590714159c904a,,False,False
3510,data/raw/extracted/InfraredSolarModules/images/3510.jpg,images/3510.jpg,Shadowing,Shadowing,True,True,24,40,L,120c401a84b674e69caedcb0000203c4488f883b1e2b75591f90637606a26219,,False,False
3517,data/raw/extracted/InfraredSolarModules/images/3517.jpg,images/3517.jpg,Shadowing,Shadowing,True,True,24,40,L,c6540c68e490c3aee0a1184bfb214e6f7a4e82d3d50e2ddaa22812932f7f2136,,False,False
3516,data/raw/extracted/InfraredSolarModules/images/3516.jpg,images/3516.jpg,Shadowing,Shadowing,True,True,24,40,L,3982b0f02302af033201f80ec366f8618f75cc6ecb4d65b0e80a100a38a4f0e4,,False,False
3515,data/raw/extracted/InfraredSolarModules/images/3515.jpg,images/3515.jpg,Shadowing,Shadowing,True,True,24,40,L,34e2dadf2e2245434303043ea235caf573e9fee2675b3abb7793458521f15fc8,,False,False
3514,data/raw/extracted/InfraredSolarModules/images/3514.jpg,images/3514.jpg,Shadowing,Shadowing,True,True,24,40,L,e799e848fa3c46bb1d2f4f030457a579e6052b4198c2dce6895d4545d5b69444,,False,False
17519,data/raw/extracted/InfraredSolarModules/images/17519.jpg,images/17519.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,ad599d75e453deb72be153f0aa63d97406ce48597ca9efc36192ff20d444d8a2,,False,False
2688,data/raw/extracted/InfraredSolarModules/images/2688.jpg,images/2688.jpg,Shadowing,Shadowing,True,True,24,40,L,57aa3853bf2d31868d20675147f9968bb04b150d53227d596bf5eff21762086a,,False,False
2689,data/raw/extracted/InfraredSolarModules/images/2689.jpg,images/2689.jpg,Shadowing,Shadowing,True,True,24,40,L,b02bdda9ffe70bab4582a96ee8b6b4a042b59b3b54a13df7c1039420c994d96a,,False,False
2684,data/raw/extracted/InfraredSolarModules/images/2684.jpg,images/2684.jpg,Shadowing,Shadowing,True,True,24,40,L,91db03704eacd383abdefa55aded1eb35df366c8485202dc1ac120c569e44b2f,,False,False
2685,data/raw/extracted/InfraredSolarModules/images/2685.jpg,images/2685.jpg,Shadowing,Shadowing,True,True,24,40,L,e34c5e4008ebc3f1b63de45221b4082dba46c2232d30d2e9c92ee8387d336a51,,False,False
2686,data/raw/extracted/InfraredSolarModules/images/2686.jpg,images/2686.jpg,Shadowing,Shadowing,True,True,24,40,L,1237806e593c841146e341497864f0f2c7b38e51b1d8c916b37c431d11591f81,,False,False
2687,data/raw/extracted/InfraredSolarModules/images/2687.jpg,images/2687.jpg,Shadowing,Shadowing,True,True,24,40,L,7b1f10f718e75bfd3d3a6a6d90211d16eed2b99254b5569a4c4422ddc6298c8f,,False,False
2680,data/raw/extracted/InfraredSolarModules/images/2680.jpg,images/2680.jpg,Shadowing,Shadowing,True,True,24,40,L,680503e8a4e3f12eebce0cc3388c0085f41961a8a9f1c281c08a532f8ce7520e,,False,False
2681,data/raw/extracted/InfraredSolarModules/images/2681.jpg,images/2681.jpg,Shadowing,Shadowing,True,True,24,40,L,ec79a40e78f60c19d0a942275971816ec0534d2d1f20219a47fb520b2af7bfd6,,False,False
2682,data/raw/extracted/InfraredSolarModules/images/2682.jpg,images/2682.jpg,Shadowing,Shadowing,True,True,24,40,L,fe39f1538fe428023c1d99a870601f36768ea791d6ad0e3ed606f8371fea763b,,False,False
2683,data/raw/extracted/InfraredSolarModules/images/2683.jpg,images/2683.jpg,Shadowing,Shadowing,True,True,24,40,L,b434b5ac25c4f9e3ba4290fbeb99627a5602535f0f6d825fe5838387b3fd0338,,False,False
14624,data/raw/extracted/InfraredSolarModules/images/14624.jpg,images/14624.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,36827aedbd672e9f287a9b2b81755d57185aaa915817646222998922ad9355d5,,False,False
14625,data/raw/extracted/InfraredSolarModules/images/14625.jpg,images/14625.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,6e8cdec4f6a0303c7e7019a33fe115e46af373e642b1a7cc94fdd9104f7fedd1,,False,False
13440,data/raw/extracted/InfraredSolarModules/images/13440.jpg,images/13440.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,ab9de2d01e321cfdc2b6911de1cf03bcca96b4d15c39ba7a028b48cb6bc69a27,,False,False
14474,data/raw/extracted/InfraredSolarModules/images/14474.jpg,images/14474.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,8ff2340fa3b6f34de0f471cc9d1c77bffa347936ce5f77741b20b99a574ede29,,False,False
14620,data/raw/extracted/InfraredSolarModules/images/14620.jpg,images/14620.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,b549d0410921212138556714b058a561f910570ce54596fafdf24fc0cdb0e421,,False,False
14621,data/raw/extracted/InfraredSolarModules/images/14621.jpg,images/14621.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,9bebf2352867218287bfe35bd3e5653bfd7c573930e39da3b1e497e560251b75,,False,False
14622,data/raw/extracted/InfraredSolarModules/images/14622.jpg,images/14622.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,1637cce926bdb7f00f47908ac9767861592a5b979100f2af3f3720156d8f0c8a,,False,False
14623,data/raw/extracted/InfraredSolarModules/images/14623.jpg,images/14623.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,9c4ad1519e56b856a8cc84400ae00e43777959e82096107d5ebfed278fe2d089,,False,False
16768,data/raw/extracted/InfraredSolarModules/images/16768.jpg,images/16768.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,5b7c011a113e3579ae7745b7b0ff002754198bc92b427f0c8c84ddd9a047ae4d,,False,False
14628,data/raw/extracted/InfraredSolarModules/images/14628.jpg,images/14628.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,3a7779082f37637a75c6e3e9e8456fffd6ab35d00f208723caf08a6a38517480,,False,False
14629,data/raw/extracted/InfraredSolarModules/images/14629.jpg,images/14629.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,8ff8ec0369d00edfc9527c39753049352b4d736b3d84cfec60f3d1834fa28916,,False,False
99,data/raw/extracted/InfraredSolarModules/images/99.jpg,images/99.jpg,Offline-Module,Offline-Module,True,True,24,40,L,76d8ae3618889c18982a1d9722ba81bab9414f2caa3a447a5665eb59a7315f22,,False,False
98,data/raw/extracted/InfraredSolarModules/images/98.jpg,images/98.jpg,Offline-Module,Offline-Module,True,True,24,40,L,8636b8cc5b6a8cbb74d180e966d9e91a3c8890996fcfb252181a333e4cd53b84,,False,False
18334,data/raw/extracted/InfraredSolarModules/images/18334.jpg,images/18334.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,ccf36a495a72844ed9992716cf1efddf7549473b1ec639f6e5ce17a7446b6003,,False,False
11362,data/raw/extracted/InfraredSolarModules/images/11362.jpg,images/11362.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,e1bb5d963e743076c46bead624a911d73288fa9366d15fe06e47202cb72dae21,,False,False
91,data/raw/extracted/InfraredSolarModules/images/91.jpg,images/91.jpg,Offline-Module,Offline-Module,True,True,24,40,L,4143f5d85a4e14dbd4a5d6dccacf2e28acaf8bf876509cee2ba880fb52836eeb,,False,False
90,data/raw/extracted/InfraredSolarModules/images/90.jpg,images/90.jpg,Offline-Module,Offline-Module,True,True,24,40,L,a4e5f1e399f6dbc64a329460e1f7c0e7475e1a4469aa6291693219b0c3e313f8,,False,False
93,data/raw/extracted/InfraredSolarModules/images/93.jpg,images/93.jpg,Offline-Module,Offline-Module,True,True,24,40,L,0d792aca8e0026f09c049a1377c5c4ace39b74dbc7afea9ddc2e53cc10de387d,,False,False
92,data/raw/extracted/InfraredSolarModules/images/92.jpg,images/92.jpg,Offline-Module,Offline-Module,True,True,24,40,L,3e38be2d0c56899f88a326f06a2377ee0930591c1c2c28854738b54f6ceefc53,,False,False
95,data/raw/extracted/InfraredSolarModules/images/95.jpg,images/95.jpg,Offline-Module,Offline-Module,True,True,24,40,L,01794965c3d6f4d20c9fa465572d7032940b9f50bcef0a2ad6d1ccdb057130b7,,False,False
94,data/raw/extracted/InfraredSolarModules/images/94.jpg,images/94.jpg,Offline-Module,Offline-Module,True,True,24,40,L,3ba9b5ef300deb50a6165c9020e91f37b6a777f8bcc444947c8578e07645078f,,False,False
97,data/raw/extracted/InfraredSolarModules/images/97.jpg,images/97.jpg,Offline-Module,Offline-Module,True,True,24,40,L,39386eb6650d1c1475487bb83f8f399847a44c8b6b7afc6409c643ba11f40ba1,,False,False
96,data/raw/extracted/InfraredSolarModules/images/96.jpg,images/96.jpg,Offline-Module,Offline-Module,True,True,24,40,L,04514a9f9da758f68efd45ecd172fd5e7ba00684e9a65996d661a74fe001516a,,False,False
15490,data/raw/extracted/InfraredSolarModules/images/15490.jpg,images/15490.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,3970e4113960055549dd0ae62ecef6b78a02f87fe31ea6cd80d0c86ce9719e92,,False,False
14607,data/raw/extracted/InfraredSolarModules/images/14607.jpg,images/14607.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,064753c19fed4607d10aba8068ac640588df34ddb7935d9901156bfc74c899db,,False,False
15363,data/raw/extracted/InfraredSolarModules/images/15363.jpg,images/15363.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,6f53c3b4ca7779266f4ef9a63297a1409014f80b3913748b1c56251099d3f590,,False,False
18514,data/raw/extracted/InfraredSolarModules/images/18514.jpg,images/18514.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,e71b9960a01efa8c924f6a6aff9ca1788abc8e240838c8906a42ef786b2300c4,,False,False
13058,data/raw/extracted/InfraredSolarModules/images/13058.jpg,images/13058.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,965492e787b27cd26d3af2c562f9782284f37504acbcc7cc5f8fc7d987d9aa0f,,False,False
13059,data/raw/extracted/InfraredSolarModules/images/13059.jpg,images/13059.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,c146fe0cacf1402a8794ffdc8a1646c94ad93b75d8c8b7916d8a2f2559855b65,,False,False
16235,data/raw/extracted/InfraredSolarModules/images/16235.jpg,images/16235.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,07905e4262d932dbe3082539016d66fb0b20012d07e956441e64231c4eac43d9,,False,False
13052,data/raw/extracted/InfraredSolarModules/images/13052.jpg,images/13052.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,e76192a2d91b19f4f068210efe7a01a357dc1b2a24ce45577eee10f0fb7575bc,,False,False
13053,data/raw/extracted/InfraredSolarModules/images/13053.jpg,images/13053.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,e40ae62896ae7e85494abb46a62ceefe4ddd4786f4344472efae67e689acdcd6,,False,False
13050,data/raw/extracted/InfraredSolarModules/images/13050.jpg,images/13050.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,43518e01f70ad1d2e28d2083d4909709e726df5c57afb7784e044d97f6e26e21,,False,False
13051,data/raw/extracted/InfraredSolarModules/images/13051.jpg,images/13051.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,329f4befcbca99d84e72eb5f5289c7a2a92021257e86fe9f42be0c55e52a8ad9,,False,False
13056,data/raw/extracted/InfraredSolarModules/images/13056.jpg,images/13056.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,22a811b2ec436376cf8dbeec4982fd9a10c83ef795e9447daf1abebb19e42bc7,,False,False
13057,data/raw/extracted/InfraredSolarModules/images/13057.jpg,images/13057.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,8283baec57f3218ecccdc275748e817bbb22d510dce42e1bb8d16c470f0080fd,,False,False
13054,data/raw/extracted/InfraredSolarModules/images/13054.jpg,images/13054.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,db4af1bf00c5f09b305b04d9a94ebf974e0427a446b6841030afd50ba3e78af6,,False,False
13055,data/raw/extracted/InfraredSolarModules/images/13055.jpg,images/13055.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,774406f636cf118e173cd9194d718effbf032057c635863e538cc0af5324e440,,False,False
18703,data/raw/extracted/InfraredSolarModules/images/18703.jpg,images/18703.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,ec3af1df5214e0929edeccc872ae8ad1643e9d4a2ac7ecafa50043290bd52ddc,,False,False
11664,data/raw/extracted/InfraredSolarModules/images/11664.jpg,images/11664.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,4664146e466281b8d6fccbedffbfa948225f54f37e4228c40c012df3d34ef1a5,,False,False
18701,data/raw/extracted/InfraredSolarModules/images/18701.jpg,images/18701.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,ad2cc07f9d064d63ad271bd5a94bc5a022cae3ec0a7ca5853b59fbc4dd7f8be2,,False,False
15360,data/raw/extracted/InfraredSolarModules/images/15360.jpg,images/15360.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,8f3fd94d75a016a7f341a635354f3acc93a75558368ea1c636fba73cb40c5f51,,False,False
13912,data/raw/extracted/InfraredSolarModules/images/13912.jpg,images/13912.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,5aa2f9a7e55f99e0d7170b8a7a0583ed12f89dae5e6cc0a5124e0fe68e2fa3e6,,False,False
18706,data/raw/extracted/InfraredSolarModules/images/18706.jpg,images/18706.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,50ccf7559e875c0ba36211d1ed3bb69adf0dae918b18b1c7f09c1f5d97df4c58,,False,False
18705,data/raw/extracted/InfraredSolarModules/images/18705.jpg,images/18705.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,bb9474faf712d5a6ef81a35ea2836b89f3a167ac4a4cbfa8618107ee38d65b74,,False,False
18704,data/raw/extracted/InfraredSolarModules/images/18704.jpg,images/18704.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,365027bc7944be942bd360a65f6eace35206d4ffddb122b58679bce841df419a,,False,False
17995,data/raw/extracted/InfraredSolarModules/images/17995.jpg,images/17995.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,2237d58496ff3ec7cdf70c369966e6623c6ffb582957f0baee4b043c57c3451b,,False,False
18709,data/raw/extracted/InfraredSolarModules/images/18709.jpg,images/18709.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,bcecbf52c241e8d3f19e52c725d18d9d2e734d0a3d8316cc90bbd408218587b3,,False,False
18708,data/raw/extracted/InfraredSolarModules/images/18708.jpg,images/18708.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,0ac7fb3cb78166c40901a95d65d4a16c48fb20e248542865919ec005dae37621,,False,False
19647,data/raw/extracted/InfraredSolarModules/images/19647.jpg,images/19647.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,eb13e77f1ebb69de0ea3d6e9debeab8b8e0e06f48b55fb0102f1a7b848564cf1,,False,False
15249,data/raw/extracted/InfraredSolarModules/images/15249.jpg,images/15249.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,64e35ae4d7574f2108ebfd14ce9b9b6430cc9706d71335a8836c3efa4e20447c,,False,False
15080,data/raw/extracted/InfraredSolarModules/images/15080.jpg,images/15080.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,ff367e0f3e82e5d16f2f09b8e881a440a29369efa538f666db2f69f1e5ba635c,,False,False
12109,data/raw/extracted/InfraredSolarModules/images/12109.jpg,images/12109.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,c909e66d3fbb3eec68d0a1cfb9a7b36a7012c13caf2e6e98b77352f40d0417f5,,False,False
17829,data/raw/extracted/InfraredSolarModules/images/17829.jpg,images/17829.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,951c301e70f56172ddf05a6e5d36b36f06fa1a1008132c0a5a5448a66ba1d4d8,,False,False
17828,data/raw/extracted/InfraredSolarModules/images/17828.jpg,images/17828.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,7c27415772f9761fe1183aadf539524bd792ee27449adf0e2f8d806953c4eb14,,False,False
12643,data/raw/extracted/InfraredSolarModules/images/12643.jpg,images/12643.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,c330eb3f7696e1b827d2ce189c465a7d9f6cf61ec049c3dfc378a8e230c26f65,,False,False
17826,data/raw/extracted/InfraredSolarModules/images/17826.jpg,images/17826.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,16040542659b9fce22565770ca914bd3fff9aff11b015c800a8431860dfec717,,False,False
17825,data/raw/extracted/InfraredSolarModules/images/17825.jpg,images/17825.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,80a19e0244deebb44e34d949d8f7fbe850ddfae731e93789eba612d671f88c16,,False,False
17824,data/raw/extracted/InfraredSolarModules/images/17824.jpg,images/17824.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,2b3febfbacd6e0d2b1fef1dd015280ee0ed019c5f7f2a0dc47335fc55036a48b,,False,False
17823,data/raw/extracted/InfraredSolarModules/images/17823.jpg,images/17823.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,b29f4611eb2b61a906b49c278bb787fb6ae070e95e0d76e0b00c4f3fe890ed2d,,False,False
17822,data/raw/extracted/InfraredSolarModules/images/17822.jpg,images/17822.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,57cf1dbc86c698dae4768ce9a9234f5c7f18f66a92adbe229518fbf109166b8f,,False,False
17821,data/raw/extracted/InfraredSolarModules/images/17821.jpg,images/17821.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,09be95c95c2248fde62216298123d29b9a09e2faa025a2e46bcba3ceb093e39f,,False,False
17820,data/raw/extracted/InfraredSolarModules/images/17820.jpg,images/17820.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,f4dd5f05ff54346d30bd7626b127b172337db0c04d5dfa8d67ca786a16f035c8,,False,False
18432,data/raw/extracted/InfraredSolarModules/images/18432.jpg,images/18432.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,927de174c4811978c17b5740058fea9328755d81709738bc4d1042defb36c380,,False,False
15361,data/raw/extracted/InfraredSolarModules/images/15361.jpg,images/15361.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,591d7f89108b3dad90573950663da01e576b079e4ad049a0b0c7a7f9890419dd,,False,False
14964,data/raw/extracted/InfraredSolarModules/images/14964.jpg,images/14964.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,b5bab7bea771edc181622214533fb4f0fb4bc56ea655cbb3f622e97644bcd3f8,,False,False
16882,data/raw/extracted/InfraredSolarModules/images/16882.jpg,images/16882.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,33faa88e209801635c458cb44be7e2ec1825b40f6275403e78febec21e70731e,,False,False
16237,data/raw/extracted/InfraredSolarModules/images/16237.jpg,images/16237.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,076ad11a4ebd5a8f229140cdd3a26f7ae0e4ff830f67b4dfc1fab9d9ac6137ef,,False,False
18278,data/raw/extracted/InfraredSolarModules/images/18278.jpg,images/18278.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,f9ef0f0884512b55b352ec34f1c40b8a5153cabeb5c72b1ed7b40b2783bedee5,,False,False
10693,data/raw/extracted/InfraredSolarModules/images/10693.jpg,images/10693.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,ee33873980775bca858efe08ea923141058a7f2b7a368a48faf430ac578740df,,False,False
15366,data/raw/extracted/InfraredSolarModules/images/15366.jpg,images/15366.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,a2226d6881e6eb7036cf81469dcac3875a5fbed6eecbb7b1570b0026131ed12b,,False,False
1177,data/raw/extracted/InfraredSolarModules/images/1177.jpg,images/1177.jpg,Diode,Diode,True,True,24,40,L,f5742964740d93a066bd3f79ae63bba43bc5d73f06069f2bdb843d2a69aa3d72,,False,False
1176,data/raw/extracted/InfraredSolarModules/images/1176.jpg,images/1176.jpg,Diode,Diode,True,True,24,40,L,e840255b51aaaae7c85f1088e43f8d26375df8707d423eb33814292185fc10a0,,False,False
1175,data/raw/extracted/InfraredSolarModules/images/1175.jpg,images/1175.jpg,Diode,Diode,True,True,24,40,L,207614bfb646f92cf4a677425e4825c113c57fedbba055b6440237eb25f3426b,,False,False
1174,data/raw/extracted/InfraredSolarModules/images/1174.jpg,images/1174.jpg,Diode,Diode,True,True,24,40,L,dba1fe1297fe4a43cefe434f41eea4331b29a0ba170a0da667955fee9dc008e8,,False,False
1173,data/raw/extracted/InfraredSolarModules/images/1173.jpg,images/1173.jpg,Diode,Diode,True,True,24,40,L,bcac2d93202e19b4b16c7359a1b2da8ca63a82f0a4dadb8ddbc36e9a616bd513,,False,False
1172,data/raw/extracted/InfraredSolarModules/images/1172.jpg,images/1172.jpg,Diode,Diode,True,True,24,40,L,1f83e5c93e663e1270076684191a3d5e91edf611b5296c513f08092694d83af4,,False,False
1171,data/raw/extracted/InfraredSolarModules/images/1171.jpg,images/1171.jpg,Diode,Diode,True,True,24,40,L,bd9572d3ba9a4ce747392adae3f6d86c1a5f484c6c9e45625964a05a06a40b4e,,False,False
1170,data/raw/extracted/InfraredSolarModules/images/1170.jpg,images/1170.jpg,Diode,Diode,True,True,24,40,L,f4693897e78a64bb4bc0751ce3600dc43291cda9f4da762ebd2b8776e7b9331d,,False,False
17966,data/raw/extracted/InfraredSolarModules/images/17966.jpg,images/17966.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,2f1a1236b317db065ae62b746c328f381724c46f40cffa8f7722f907c3fa2f16,,False,False
